latitude,longitude,brightness,scan,track,acq_date,confidence,bright_t31,frp,daynight,type,tavg,tmin,tmax,prcp,wspd
39.48579,22.36618,344.69,0.51,0.41,2015-08-16,n,312.63,26.84,D,0,27.2,19.6,36.2,0.0,5.6
39.47247,22.27846,346.68,0.5,0.41,2015-08-16,n,309.34,8.39,D,0,27.2,19.6,36.2,0.0,5.6
39.482,22.36679,338.48,0.51,0.41,2015-08-16,l,309.71,5.44,D,0,27.2,19.6,36.2,0.0,5.6
39.48327,22.37857,338.14,0.51,0.41,2015-08-16,l,310.6,6.35,D,0,27.2,19.6,36.2,0.0,5.6
39.51011,22.63103,347.06,0.52,0.41,2015-08-16,n,307.83,9.91,D,0,27.2,19.6,36.2,0.0,5.6
39.47758,22.50668,343.23,0.51,0.41,2015-08-16,l,313.73,13.1,D,0,27.2,19.6,36.2,0.0,5.6
39.47821,22.51269,341.73,0.51,0.41,2015-08-16,n,310.15,11.72,D,0,27.2,19.6,36.2,0.0,5.6
39.47314,22.50133,342.35,0.51,0.41,2015-08-16,l,312.54,13.2,D,0,27.2,19.6,36.2,0.0,5.6
39.4744,22.51329,342.47,0.51,0.41,2015-08-16,l,314.54,11.41,D,0,27.2,19.6,36.2,0.0,5.6
39.47499,22.50195,345.57,0.51,0.41,2015-08-16,l,315.66,8.81,D,0,27.2,19.6,36.2,0.0,5.6
39.47631,22.51391,342.83,0.51,0.41,2015-08-16,l,312.91,14.39,D,0,27.2,19.6,36.2,0.0,5.6
39.35841,22.49815,342.87,0.51,0.41,2015-08-16,n,308.72,5.33,D,0,27.7,22.0,34.0,0.0,19.0
39.35912,22.49354,342.77,0.51,0.41,2015-08-16,l,313.3,7.53,D,0,27.7,22.0,34.0,0.0,19.0
39.35977,22.49943,346.01,0.51,0.41,2015-08-16,n,310.45,5.17,D,0,27.7,22.0,34.0,0.0,19.0
38.12988,23.52754,307.38,0.43,0.38,2015-08-17,n,294.39,1.8,N,0,30.8,24.0,36.0,0.0,14.2
39.4798,22.26292,341.88,0.38,0.36,2015-08-17,n,312.07,9.84,D,0,28.7,20.5,35.0,0.0,9.9
39.48967,22.41579,337.28,0.38,0.36,2015-08-17,l,311.31,2.63,D,0,28.7,20.5,35.0,0.0,9.9
39.50756,22.62835,344.92,0.39,0.36,2015-08-17,l,314.94,6.69,D,0,28.7,20.5,35.0,0.0,9.9
39.45996,22.37709,349.25,0.38,0.36,2015-08-17,n,309.38,2.71,D,0,28.7,20.5,35.0,0.0,9.9
39.45667,22.37791,353.93,0.38,0.36,2015-08-17,n,311.06,5.34,D,0,28.7,20.5,35.0,0.0,9.9
39.40988,22.38491,344.23,0.38,0.36,2015-08-17,n,311.38,3.35,D,0,28.7,20.5,35.0,0.0,9.9
39.40659,22.38573,341.98,0.38,0.36,2015-08-17,n,313.42,3.35,D,0,28.7,20.5,35.0,0.0,9.9
39.38105,22.368,334.54,0.38,0.36,2015-08-17,l,309.52,1.84,D,0,28.7,20.5,35.0,0.0,9.9
39.39435,22.47974,340.33,0.38,0.36,2015-08-17,l,310.76,3.53,D,0,28.7,20.5,35.0,0.0,9.9
39.36785,22.34831,339.72,0.38,0.36,2015-08-17,n,307.54,2.95,D,0,28.7,20.5,35.0,0.0,9.9
39.38118,22.506,348.82,0.38,0.36,2015-08-17,n,313.41,7.28,D,0,28.7,20.5,35.0,0.0,9.9
39.3825,22.51486,352.51,0.38,0.36,2015-08-17,n,319.31,70.61,D,0,28.7,20.5,35.0,0.0,9.9
39.28339,22.48743,353.94,0.38,0.36,2015-08-17,n,313.99,6.49,D,0,30.1,25.0,35.0,0.0,19.9
39.38316,22.5193,337.05,0.38,0.36,2015-08-17,l,309.3,7.21,D,0,28.7,20.5,35.0,0.0,9.9
39.58876,22.39715,342.83,0.38,0.36,2015-08-17,n,313.22,3.75,D,0,28.7,20.5,35.0,0.0,9.9
39.54795,22.49041,353.61,0.38,0.36,2015-08-17,n,308.69,5.26,D,0,28.7,20.5,35.0,0.0,9.9
39.47913,22.25848,340.27,0.38,0.36,2015-08-17,n,310.53,9.84,D,0,28.7,20.5,35.0,0.0,9.9
39.51868,22.55263,305.55,0.54,0.51,2015-08-17,n,291.63,1.11,N,0,28.7,20.5,35.0,0.0,9.9
38.56248,23.29234,307.97,0.66,0.73,2015-08-18,n,292.46,2.69,N,0,27.3,20.0,33.0,0.0,9.1
37.95998,23.40019,309.0,0.7,0.75,2015-08-18,n,292.66,1.19,N,0,29.2,25.0,34.0,0.0,11.4
36.38765,25.78003,337.46,0.4,0.37,2015-08-18,n,311.36,2.59,D,0,27.9,24.0,31.0,0.0,12.7
39.58114,22.64504,343.09,0.46,0.39,2015-08-18,n,314.64,6.09,D,0,26.9,17.0,35.0,0.0,7.7
39.57869,22.61202,350.3,0.46,0.39,2015-08-18,n,318.12,14.67,D,0,26.9,17.0,35.0,0.0,7.7
39.58471,22.64391,341.12,0.46,0.39,2015-08-18,l,313.3,6.09,D,0,26.9,17.0,35.0,0.0,7.7
39.57512,22.61316,353.64,0.46,0.39,2015-08-18,n,317.54,14.67,D,0,26.9,17.0,35.0,0.0,7.7
39.44957,22.49144,347.53,0.47,0.4,2015-08-18,n,315.93,13.55,D,0,26.9,17.0,35.0,0.0,7.7
39.39109,22.46443,346.19,0.47,0.4,2015-08-18,n,316.07,11.14,D,0,26.9,17.0,35.0,0.0,7.7
39.321,22.51159,339.31,0.47,0.4,2015-08-18,n,308.71,3.45,D,0,27.8,22.0,33.0,0.0,14.2
38.5664,23.29471,327.79,0.44,0.62,2015-08-18,n,294.28,2.73,N,0,27.3,20.0,33.0,0.0,9.1
39.4587,22.26672,312.23,0.5,0.66,2015-08-18,n,288.49,1.31,N,0,26.9,17.0,35.0,0.0,7.7
39.45781,22.26369,307.67,0.5,0.66,2015-08-18,n,288.89,1.49,N,0,26.9,17.0,35.0,0.0,7.7
39.56354,22.5894,300.27,0.48,0.65,2015-08-18,n,288.35,1.14,N,0,26.9,17.0,35.0,0.0,7.7
39.56852,22.61864,300.82,0.48,0.65,2015-08-18,n,288.39,0.96,N,0,26.9,17.0,35.0,0.0,7.7
39.56889,22.61757,303.81,0.48,0.65,2015-08-18,n,288.2,0.68,N,0,26.9,17.0,35.0,0.0,7.7
39.56721,22.61771,302.98,0.34,0.56,2015-08-19,n,288.5,0.38,N,0,26.6,17.6,34.8,0.0,5.7
38.5654,23.29351,348.53,0.39,0.59,2015-08-19,n,295.37,5.45,N,0,27.5,20.0,34.0,0.0,5.0
38.56635,23.29128,310.74,0.39,0.59,2015-08-19,n,294.03,2.92,N,3,27.5,20.0,34.0,0.0,5.0
38.56526,23.29526,337.09,0.39,0.59,2015-08-19,n,294.4,2.92,N,0,27.5,20.0,34.0,0.0,5.0
39.28114,22.46671,308.69,0.34,0.56,2015-08-19,n,287.83,0.65,N,0,26.8,20.0,32.0,0.0,14.8
39.4558,22.26855,305.34,0.33,0.55,2015-08-19,n,288.16,0.38,N,0,26.6,17.6,34.8,0.0,5.7
39.46067,22.27069,316.43,0.33,0.55,2015-08-19,n,288.7,0.78,N,0,26.6,17.6,34.8,0.0,5.7
38.40972,23.36412,342.91,0.5,0.49,2015-08-19,n,309.53,2.95,D,0,27.5,20.0,34.0,0.0,5.0
39.4502,22.46189,340.02,0.52,0.5,2015-08-19,n,308.03,22.77,D,0,26.6,17.6,34.8,0.0,5.7
39.43292,22.34648,337.27,0.53,0.5,2015-08-19,l,309.63,8.07,D,0,26.6,17.6,34.8,0.0,5.7
39.53638,22.31908,331.86,0.53,0.5,2015-08-19,l,306.79,3.06,D,0,26.6,17.6,34.8,0.0,5.7
39.53237,22.31615,333.19,0.53,0.5,2015-08-19,l,306.83,4.48,D,0,26.6,17.6,34.8,0.0,5.7
39.49941,22.34226,350.81,0.53,0.5,2015-08-19,n,307.96,9.97,D,0,26.6,17.6,34.8,0.0,5.7
39.5682,22.63446,347.43,0.51,0.49,2015-08-19,n,308.39,11.9,D,0,26.6,17.6,34.8,0.0,5.7
39.5638,22.63619,344.02,0.51,0.49,2015-08-19,n,310.88,11.6,D,0,26.6,17.6,34.8,0.0,5.7
39.56515,22.64193,342.12,0.51,0.49,2015-08-19,n,309.61,11.6,D,0,26.6,17.6,34.8,0.0,5.7
39.55231,22.62817,334.71,0.51,0.49,2015-08-19,l,308.92,4.61,D,0,26.6,17.6,34.8,0.0,5.7
39.50112,22.45228,343.97,0.52,0.5,2015-08-19,n,309.1,6.92,D,0,26.6,17.6,34.8,0.0,5.7
39.44526,22.25906,339.49,0.53,0.5,2015-08-19,n,309.4,7.55,D,0,26.6,17.6,34.8,0.0,5.7
39.45414,22.29614,342.43,0.53,0.5,2015-08-19,n,306.12,2.95,D,0,26.6,17.6,34.8,0.0,5.7
39.43158,22.34515,339.69,0.53,0.5,2015-08-19,l,310.95,6.26,D,0,26.6,17.6,34.8,0.0,5.7
39.43684,22.38731,345.01,0.52,0.5,2015-08-19,n,308.29,13.56,D,0,26.6,17.6,34.8,0.0,5.7
39.45089,22.46595,355.77,0.52,0.5,2015-08-19,n,308.0,18.61,D,0,26.6,17.6,34.8,0.0,5.7
39.53492,22.31301,334.81,0.53,0.5,2015-08-19,n,308.54,1.61,D,0,26.6,17.6,34.8,0.0,5.7
39.51978,22.62178,332.35,0.65,0.73,2015-08-19,n,297.07,1.45,D,0,26.6,17.6,34.8,0.0,5.7
39.44814,22.46347,330.43,0.64,0.72,2015-08-19,n,296.19,3.44,D,0,26.6,17.6,34.8,0.0,5.7
39.39394,22.47073,367.0,0.64,0.72,2015-08-19,h,293.33,21.1,D,0,26.6,17.6,34.8,0.0,5.7
39.39587,22.49244,304.23,0.39,0.44,2015-08-20,n,290.25,0.81,N,0,26.9,19.0,35.0,0.0,6.3
38.12767,23.52475,303.74,0.47,0.47,2015-08-20,n,291.96,0.56,N,2,29.3,23.0,35.8,0.0,9.7
38.12741,23.5233,303.18,0.47,0.47,2015-08-20,n,291.1,0.24,N,2,29.3,23.0,35.8,0.0,9.7
39.35326,22.98621,306.4,0.41,0.45,2015-08-20,n,294.1,1.68,N,2,26.1,21.0,32.0,0.0,10.5
39.35601,22.98374,305.32,0.41,0.45,2015-08-20,n,293.47,0.64,N,0,26.1,21.0,32.0,0.0,10.5
39.46572,22.48688,300.2,0.39,0.44,2015-08-20,n,289.7,0.22,N,0,26.9,19.0,35.0,0.0,6.3
39.39887,22.4982,307.73,0.39,0.44,2015-08-20,n,290.25,0.81,N,0,26.9,19.0,35.0,0.0,6.3
39.37156,22.37058,305.07,0.39,0.44,2015-08-20,n,290.27,0.42,N,0,26.9,19.0,35.0,0.0,6.3
39.37152,22.36735,303.24,0.39,0.44,2015-08-20,n,289.8,0.48,N,0,26.9,19.0,35.0,0.0,6.3
39.4494,22.52122,338.95,0.45,0.63,2015-08-20,n,302.55,2.88,D,0,26.9,19.0,35.0,0.0,6.3
39.49488,22.28848,331.12,0.46,0.63,2015-08-20,n,298.99,3.05,D,0,26.9,19.0,35.0,0.0,6.3
39.47166,22.26767,350.92,0.46,0.63,2015-08-20,n,301.97,7.55,D,0,26.9,19.0,35.0,0.0,6.3
39.47683,22.35222,342.6,0.45,0.63,2015-08-20,n,304.39,4.76,D,0,26.9,19.0,35.0,0.0,6.3
39.51578,22.4889,332.35,0.45,0.63,2015-08-20,n,301.49,2.54,D,0,26.9,19.0,35.0,0.0,6.3
39.51728,22.49417,352.55,0.45,0.63,2015-08-20,n,303.56,2.54,D,0,26.9,19.0,35.0,0.0,6.3
39.54961,22.65208,336.8,0.44,0.62,2015-08-20,n,301.8,4.81,D,0,26.9,19.0,35.0,0.0,6.3
39.43691,22.34531,340.69,0.46,0.63,2015-08-20,n,301.04,3.03,D,0,26.9,19.0,35.0,0.0,6.3
39.45035,22.52314,367.0,0.45,0.63,2015-08-20,h,303.89,4.99,D,0,26.9,19.0,35.0,0.0,6.3
39.45082,22.52624,343.91,0.45,0.63,2015-08-20,n,301.6,2.88,D,0,26.9,19.0,35.0,0.0,6.3
39.37167,22.35819,354.23,0.46,0.63,2015-08-20,n,305.41,10.48,D,0,26.9,19.0,35.0,0.0,6.3
39.39564,22.44225,341.96,0.45,0.63,2015-08-20,n,307.31,5.63,D,0,26.9,19.0,35.0,0.0,6.3
39.41605,22.51405,357.81,0.45,0.63,2015-08-20,n,303.48,14.62,D,0,26.9,19.0,35.0,0.0,6.3
39.41755,22.51936,367.0,0.45,0.63,2015-08-20,h,310.02,14.62,D,0,26.9,19.0,35.0,0.0,6.3
39.35191,22.35554,332.88,0.46,0.63,2015-08-20,n,300.36,3.7,D,0,26.9,19.0,35.0,0.0,6.3
39.30178,22.59523,342.24,0.45,0.63,2015-08-20,n,299.28,5.44,D,0,26.1,21.0,32.0,0.0,10.5
39.25223,22.48787,351.67,0.45,0.63,2015-08-20,n,299.07,9.43,D,0,26.1,21.0,32.0,0.0,10.5
39.25362,22.49274,367.0,0.45,0.63,2015-08-20,h,298.67,14.5,D,0,26.1,21.0,32.0,0.0,10.5
39.24673,22.49074,355.09,0.45,0.63,2015-08-20,n,299.21,8.52,D,0,26.1,21.0,32.0,0.0,10.5
39.24812,22.49556,342.6,0.45,0.63,2015-08-20,n,298.69,10.31,D,0,26.1,21.0,32.0,0.0,10.5
39.24788,22.49347,367.0,0.45,0.63,2015-08-20,h,301.81,18.11,D,0,26.1,21.0,32.0,0.0,10.5
39.51854,22.45313,348.05,0.36,0.57,2015-08-20,n,291.79,8.7,D,0,26.9,19.0,35.0,0.0,6.3
38.24886,23.39056,335.52,0.39,0.59,2015-08-20,n,304.87,2.83,D,0,29.3,23.0,35.8,0.0,9.7
39.40287,22.32349,336.78,0.35,0.57,2015-08-20,n,301.46,2.45,D,0,26.9,19.0,35.0,0.0,6.3
39.42188,22.5024,339.82,0.36,0.57,2015-08-20,n,301.95,9.83,D,0,26.9,19.0,35.0,0.0,6.3
39.42167,22.4984,355.53,0.36,0.57,2015-08-20,n,305.12,6.53,D,0,26.9,19.0,35.0,0.0,6.3
39.42701,22.498,367.0,0.36,0.57,2015-08-20,h,300.87,6.53,D,0,26.9,19.0,35.0,0.0,6.3
39.4268,22.49398,367.0,0.36,0.57,2015-08-20,h,304.48,6.53,D,0,26.9,19.0,35.0,0.0,6.3
39.43279,22.50579,342.41,0.36,0.57,2015-08-20,n,297.01,4.87,D,0,26.9,19.0,35.0,0.0,6.3
39.43597,22.36598,343.2,0.35,0.57,2015-08-20,n,305.9,24.78,D,0,26.9,19.0,35.0,0.0,6.3
39.43478,22.34422,338.58,0.35,0.57,2015-08-20,n,304.02,1.47,D,0,26.9,19.0,35.0,0.0,6.3
39.44773,22.48422,367.0,0.36,0.57,2015-08-20,h,302.08,9.3,D,0,26.9,19.0,35.0,0.0,6.3
39.44751,22.48016,344.54,0.36,0.57,2015-08-20,n,301.87,4.75,D,0,26.9,19.0,35.0,0.0,6.3
39.44178,22.37464,350.32,0.35,0.57,2015-08-20,n,306.06,32.91,D,0,26.9,19.0,35.0,0.0,6.3
39.44154,22.37023,344.66,0.35,0.57,2015-08-20,l,318.19,24.78,D,0,26.9,19.0,35.0,0.0,6.3
39.44129,22.36577,343.71,0.35,0.57,2015-08-20,n,302.3,24.78,D,0,26.9,19.0,35.0,0.0,6.3
39.4549,22.32316,342.37,0.35,0.57,2015-08-20,n,302.58,3.32,D,0,26.9,19.0,35.0,0.0,6.3
39.49581,22.2952,346.71,0.35,0.57,2015-08-20,n,301.35,5.01,D,0,26.9,19.0,35.0,0.0,6.3
39.49554,22.29075,336.01,0.35,0.57,2015-08-20,n,303.87,4.23,D,0,26.9,19.0,35.0,0.0,6.3
39.50111,22.29495,342.08,0.35,0.57,2015-08-20,n,298.7,5.01,D,0,26.9,19.0,35.0,0.0,6.3
39.50084,22.29042,339.91,0.35,0.57,2015-08-20,n,299.53,4.23,D,0,26.9,19.0,35.0,0.0,6.3
39.52102,22.45306,349.79,0.36,0.57,2015-08-20,n,292.3,10.04,D,0,26.9,19.0,35.0,0.0,6.3
39.49426,22.29494,342.48,0.35,0.57,2015-08-20,n,301.2,5.99,D,0,26.9,19.0,35.0,0.0,6.3
39.49403,22.29053,335.45,0.35,0.57,2015-08-20,n,303.54,5.3,D,0,26.9,19.0,35.0,0.0,6.3
39.49956,22.29468,349.08,0.35,0.57,2015-08-20,n,299.37,5.99,D,0,26.9,19.0,35.0,0.0,6.3
39.49932,22.29016,342.99,0.35,0.57,2015-08-20,n,300.58,5.3,D,0,26.9,19.0,35.0,0.0,6.3
38.13074,23.5229,305.49,0.43,0.38,2015-08-21,n,294.69,1.91,N,0,28.6,26.0,33.0,1.0,10.8
39.58584,22.41219,308.38,0.4,0.37,2015-08-21,n,290.84,0.5,N,0,26.2,23.0,30.6,0.0,12.5
39.4393,22.28605,302.34,0.4,0.37,2015-08-21,n,290.89,0.45,N,0,26.2,23.0,30.6,0.0,12.5
38.56616,23.29621,331.51,0.42,0.38,2015-08-21,n,296.34,7.71,N,0,26.8,21.0,31.0,0.0,5.3
39.42688,22.46714,331.66,0.76,0.77,2015-08-21,n,289.02,13.13,D,0,26.2,23.0,30.6,0.0,12.5
39.42371,22.46939,338.69,0.76,0.77,2015-08-21,n,290.01,11.0,D,0,26.2,23.0,30.6,0.0,12.5
39.45681,22.3092,332.13,0.77,0.78,2015-08-21,n,288.59,9.6,D,0,26.2,23.0,30.6,0.0,12.5
36.95519,27.01551,336.91,0.33,0.55,2015-08-21,l,309.83,3.68,D,0,27.1,24.4,31.0,0.0,19.4
39.39061,22.53677,343.88,0.4,0.45,2015-08-21,n,301.14,6.68,D,0,26.2,23.0,30.6,0.0,12.5
39.33229,22.4739,344.99,0.4,0.44,2015-08-21,n,302.25,5.42,D,0,25.7,22.0,30.0,0.0,14.0
39.66545,20.10739,343.99,0.48,0.4,2015-08-21,n,308.54,6.62,D,0,26.8,22.0,32.2,0.0,13.2
39.66179,20.10828,342.87,0.48,0.4,2015-08-21,n,308.38,2.13,D,0,26.8,22.0,32.2,0.0,13.2
38.56607,23.29605,338.33,0.43,0.46,2015-08-21,n,301.55,1.95,D,0,26.8,21.0,31.0,0.0,5.3
39.31719,22.49032,348.2,0.4,0.44,2015-08-21,n,300.48,3.83,D,0,25.7,22.0,30.0,0.0,14.0
39.65873,20.1144,330.16,0.48,0.4,2015-08-21,l,303.16,4.98,D,0,26.8,22.0,32.2,0.0,13.2
39.66378,20.11019,347.31,0.48,0.4,2015-08-21,n,311.84,10.46,D,0,26.8,22.0,32.2,0.0,13.2
39.66012,20.11102,330.43,0.48,0.4,2015-08-21,l,304.03,1.98,D,0,26.8,22.0,32.2,0.0,13.2
39.66076,20.11649,338.06,0.48,0.4,2015-08-21,n,307.76,1.98,D,0,26.8,22.0,32.2,0.0,13.2
39.59106,22.35763,330.96,0.4,0.44,2015-08-21,l,303.09,2.53,D,0,26.2,23.0,30.6,0.0,12.5
39.59194,22.36715,339.85,0.4,0.44,2015-08-21,n,302.81,3.44,D,0,26.2,23.0,30.6,0.0,12.5
39.5676,22.35959,337.44,0.4,0.44,2015-08-21,n,304.1,3.11,D,0,26.2,23.0,30.6,0.0,12.5
39.57587,22.44472,338.43,0.4,0.44,2015-08-21,n,304.5,3.7,D,0,26.2,23.0,30.6,0.0,12.5
39.5635,22.3602,345.25,0.4,0.44,2015-08-21,n,303.58,2.31,D,0,26.2,23.0,30.6,0.0,12.5
39.50652,22.55153,333.43,0.41,0.45,2015-08-21,n,302.62,1.74,D,0,26.2,23.0,30.6,0.0,12.5
39.48757,22.57356,333.63,0.41,0.45,2015-08-21,n,301.15,4.24,D,0,26.2,23.0,30.6,0.0,12.5
39.42205,22.47098,333.51,0.4,0.44,2015-08-21,l,304.91,2.98,D,0,26.2,23.0,30.6,0.0,12.5
39.41362,22.51454,337.45,0.4,0.44,2015-08-21,n,301.24,2.4,D,0,26.2,23.0,30.6,0.0,12.5
39.4095,22.51519,341.29,0.4,0.44,2015-08-21,n,302.92,2.4,D,0,26.2,23.0,30.6,0.0,12.5
39.40539,22.51585,342.65,0.4,0.44,2015-08-21,n,301.15,3.48,D,0,26.2,23.0,30.6,0.0,12.5
39.39295,22.42711,353.17,0.4,0.44,2015-08-21,n,304.19,19.91,D,0,26.2,23.0,30.6,0.0,12.5
39.35468,22.98499,308.5,0.41,0.37,2015-08-22,n,292.45,0.99,N,0,24.8,21.0,29.0,0.0,16.1
38.56578,23.29298,335.45,0.4,0.37,2015-08-22,n,296.3,7.99,N,0,24.5,21.0,29.0,0.0,8.8
39.38548,22.80915,301.96,0.42,0.37,2015-08-22,n,290.08,0.41,N,0,24.8,21.0,29.0,0.0,16.1
38.1291,23.52357,317.62,0.39,0.37,2015-08-22,n,293.34,1.49,N,2,27.6,23.0,32.0,0.0,11.7
38.12383,20.73305,327.17,0.47,0.4,2015-08-22,n,292.65,3.31,N,0,26.5,24.0,30.0,0.0,20.8
38.13122,20.73387,306.33,0.47,0.4,2015-08-22,n,291.88,1.7,N,0,26.5,24.0,30.0,0.0,20.8
36.38638,28.17594,343.76,0.41,0.45,2015-08-22,n,307.72,22.82,D,0,27.8,26.0,31.0,0.0,26.4
36.38715,28.17259,367.0,0.41,0.45,2015-08-22,l,330.59,78.84,D,0,27.8,26.0,31.0,0.0,26.4
36.38672,28.16795,351.86,0.41,0.45,2015-08-22,n,308.82,78.84,D,0,27.8,26.0,31.0,0.0,26.4
36.3876,28.17738,334.76,0.41,0.45,2015-08-22,l,304.93,8.83,D,0,27.8,26.0,31.0,0.0,26.4
39.57375,22.32237,334.54,0.4,0.37,2015-08-22,n,299.65,4.64,D,0,23.8,19.0,29.8,0.0,12.0
39.3676,22.50176,337.32,0.4,0.37,2015-08-22,l,307.55,6.45,D,0,23.8,19.0,29.8,0.0,12.0
39.3117,22.49999,331.25,0.4,0.37,2015-08-22,n,299.45,1.09,D,0,24.8,21.0,29.0,0.0,16.1
38.56456,23.29548,339.73,0.41,0.37,2015-08-22,n,304.96,4.94,D,0,24.5,21.0,29.0,0.0,8.8
39.45455,22.42188,337.91,0.4,0.37,2015-08-22,n,303.53,3.18,D,0,23.8,19.0,29.8,0.0,12.0
39.38538,22.80737,308.22,0.43,0.46,2015-08-22,n,288.96,1.0,N,0,24.8,21.0,29.0,0.0,16.1
37.16754,21.72783,325.35,0.47,0.47,2015-08-22,n,289.16,2.35,N,0,26.7,22.0,33.4,0.0,7.2
37.96149,23.3988,314.72,0.39,0.44,2015-08-22,n,291.91,1.82,N,0,27.6,23.0,32.0,0.0,11.7
37.96142,23.40123,313.14,0.39,0.44,2015-08-22,n,291.8,1.57,N,2,27.6,23.0,32.0,0.0,11.7
37.16318,21.72681,323.44,0.47,0.47,2015-08-22,n,288.96,2.35,N,0,26.7,22.0,33.4,0.0,7.2
37.16413,21.72632,338.05,0.47,0.47,2015-08-22,n,289.8,6.08,N,0,26.7,22.0,33.4,0.0,7.2
39.85555,25.13914,345.36,0.38,0.36,2015-08-23,n,307.89,6.7,D,0,24.0,22.0,27.0,0.0,21.5
38.36313,23.3742,332.94,0.41,0.37,2015-08-23,n,301.44,1.59,D,0,23.8,21.0,28.0,0.0,5.2
38.12886,23.52513,330.26,0.41,0.37,2015-08-23,l,304.1,2.64,D,2,26.4,23.0,30.6,0.0,13.6
40.70329,22.82028,331.31,0.4,0.37,2015-08-23,l,301.75,3.1,D,0,23.3,17.0,29.2,0.5,10.9
38.5656,23.2953,307.75,0.36,0.57,2015-08-23,n,289.96,1.05,N,0,23.8,21.0,28.0,0.0,5.2
39.38604,22.80693,306.83,0.42,0.61,2015-08-24,n,283.82,0.62,N,0,23.9,18.0,29.0,0.0,14.8
37.96083,23.40318,309.27,0.49,0.65,2015-08-24,n,290.37,1.33,N,2,26.5,22.0,31.0,0.0,16.1
39.53422,22.49144,342.53,0.43,0.46,2015-08-24,n,302.28,8.37,D,0,24.3,19.0,31.0,0.0,5.6
39.53316,22.48665,342.4,0.43,0.46,2015-08-24,n,301.91,5.02,D,0,24.3,19.0,31.0,0.0,5.6
40.43655,21.86013,297.52,0.41,0.45,2015-08-25,n,286.44,0.46,N,0,22.0,15.9,29.0,0.0,0.0
38.12895,23.52351,304.92,0.56,0.52,2015-08-25,n,292.05,0.96,N,2,27.1,23.0,31.8,0.0,16.0
35.29037,24.30431,354.03,0.39,0.59,2015-08-25,n,297.82,7.74,D,0,25.2,22.0,29.0,0.0,14.5
35.28952,24.30097,333.22,0.39,0.59,2015-08-25,n,295.87,5.08,D,0,25.2,22.0,29.0,0.0,14.5
39.5301,22.47846,332.36,0.37,0.58,2015-08-25,n,300.51,3.27,D,0,24.7,17.7,31.8,0.0,7.6
39.5273,22.47922,337.46,0.37,0.58,2015-08-25,n,300.96,4.57,D,0,24.7,17.7,31.8,0.0,7.6
39.51784,22.32638,329.95,0.38,0.59,2015-08-25,n,297.96,2.77,D,0,24.7,17.7,31.8,0.0,7.6
39.35454,22.9846,305.3,0.45,0.39,2015-08-26,n,292.76,0.98,N,0,24.6,19.0,31.0,0.0,12.7
38.56727,23.29284,330.54,0.48,0.4,2015-08-26,n,295.2,7.82,N,3,24.4,19.0,30.0,0.0,11.6
37.96007,23.39875,321.36,0.49,0.41,2015-08-26,n,294.52,2.52,N,0,27.1,22.0,31.4,0.0,14.9
38.12783,23.52496,307.95,0.5,0.41,2015-08-26,n,291.55,1.29,N,2,27.1,22.0,31.4,0.0,14.9
37.9609,23.40119,322.23,0.49,0.41,2015-08-26,n,293.86,2.68,N,2,27.1,22.0,31.4,0.0,14.9
39.54981,22.31795,346.37,0.48,0.48,2015-08-26,n,303.86,5.65,D,0,24.5,16.8,32.0,0.0,8.5
38.56482,23.29481,336.41,0.52,0.5,2015-08-26,n,303.46,3.63,D,0,24.4,19.0,30.0,0.0,11.6
39.30717,22.66721,344.88,0.49,0.49,2015-08-26,n,305.16,10.23,D,0,24.6,19.0,31.0,0.0,12.7
39.31168,22.66642,344.78,0.49,0.49,2015-08-26,n,308.35,55.57,D,0,24.6,19.0,31.0,0.0,12.7
39.31125,22.66095,345.54,0.49,0.49,2015-08-26,n,301.99,22.39,D,0,24.6,19.0,31.0,0.0,12.7
39.57289,22.4872,346.59,0.49,0.48,2015-08-26,n,306.32,4.46,D,0,24.5,16.8,32.0,0.0,8.5
39.64664,22.59267,332.37,0.49,0.49,2015-08-26,n,300.4,4.64,D,0,24.5,16.8,32.0,0.0,8.5
39.64618,22.58684,334.67,0.49,0.49,2015-08-26,n,298.96,2.38,D,0,24.5,16.8,32.0,0.0,8.5
40.70449,22.81622,302.24,0.39,0.36,2015-08-27,n,291.32,0.96,N,2,24.9,18.0,32.0,0.0,9.8
39.47244,22.62224,302.54,0.39,0.36,2015-08-27,n,288.83,0.62,N,0,23.7,16.0,31.5,0.0,7.5
38.28559,20.47565,334.7,0.43,0.38,2015-08-27,n,297.79,5.66,N,0,28.1,23.0,32.0,0.0,10.5
38.28208,20.47521,328.8,0.43,0.38,2015-08-27,n,296.29,15.32,N,0,28.1,23.0,32.0,0.0,10.5
38.28277,20.46984,330.46,0.43,0.38,2015-08-27,n,295.34,15.32,N,0,28.1,23.0,32.0,0.0,10.5
38.56499,23.29612,329.15,0.38,0.36,2015-08-27,n,294.78,2.25,N,0,24.6,20.0,29.0,0.0,12.1
38.56567,23.29173,307.94,0.38,0.36,2015-08-27,n,296.91,2.25,N,0,24.6,20.0,29.0,0.0,12.1
38.12812,23.52385,315.28,0.38,0.36,2015-08-27,n,294.66,1.6,N,2,27.0,23.0,31.0,0.0,19.1
38.28629,20.47033,327.68,0.43,0.38,2015-08-27,n,295.44,5.66,N,0,28.1,23.0,32.0,0.0,10.5
39.23841,22.60209,347.93,0.45,0.39,2015-08-27,n,310.94,5.3,D,0,23.8,18.0,30.0,0.0,12.3
