time,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_max
2015-07-03,30.4,19.8,0.0,20.9,77
2015-07-03,29.6,18.4,0.0,15.3,94
2015-07-03,30.6,22.0,0.0,16.5,75
2015-07-03,24.7,14.3,0.0,10.6,75
2015-07-04,29.4,18.4,0.0,9.0,92
2015-07-04,26.7,18.6,0.3,13.7,88
2015-07-04,24.9,20.9,0.0,29.0,80
2015-07-04,26.7,18.7,0.0,18.1,79
2015-07-04,28.5,19.9,0.0,23.8,80
2015-07-04,28.7,20.0,0.0,17.1,81
2015-07-04,29.1,22.3,0.0,18.8,71
2015-07-04,26.7,18.6,0.3,13.7,88
2015-07-04,25.4,21.3,0.0,23.5,72
2015-07-04,26.6,18.5,0.3,13.7,88
2015-07-04,26.7,18.6,0.3,13.7,88
2015-07-05,31.1,20.3,0.0,12.7,82
2015-07-05,29.0,19.5,0.0,11.8,86
2015-07-05,29.3,17.5,0.0,9.8,91
2015-07-05,29.2,17.4,0.0,9.8,91
2015-07-05,26.0,21.1,0.0,19.4,78
2015-07-05,29.5,17.7,0.0,13.8,86
2015-07-05,28.6,19.0,0.0,15.7,89
2015-07-05,31.2,19.3,0.0,17.3,85
2015-07-05,23.8,17.5,0.0,15.2,83
2015-07-05,30.0,19.0,0.0,14.4,84
2015-07-05,31.4,18.2,0.0,15.8,88
2015-07-05,30.2,18.7,0.0,13.8,83
2015-07-05,27.3,20.7,0.0,12.1,95
2015-07-05,29.3,17.5,0.0,9.8,91
2015-07-05,29.1,17.4,0.0,9.8,91
2015-07-05,29.3,17.5,0.0,9.8,91
2015-07-05,25.8,20.9,0.0,24.6,78
2015-07-05,29.3,17.5,0.0,13.8,86
2015-07-05,31.1,20.3,0.0,12.7,82
2015-07-05,23.0,20.3,0.0,35.7,75
2015-07-05,23.0,20.3,0.0,35.7,75
2015-07-06,31.8,18.8,0.0,13.9,86
2015-07-06,31.4,19.1,0.0,10.3,84
2015-07-06,31.5,18.5,0.0,13.9,86
2015-07-06,31.4,21.0,0.0,6.9,90
2015-07-06,29.7,21.5,0.0,9.7,93
2015-07-06,33.8,20.7,0.0,15.0,84
2015-07-07,33.1,22.6,0.0,9.8,85
2015-07-07,33.0,22.5,0.0,9.8,85
2015-07-07,31.0,19.9,0.0,17.4,86
2015-07-07,28.1,23.0,0.0,30.2,77
2015-07-07,32.9,23.0,0.0,21.4,77
2015-07-07,30.8,19.8,0.0,17.4,86
2015-07-07,31.0,19.9,0.0,17.4,86
2015-07-07,29.7,22.2,0.0,16.1,75
2015-07-07,32.9,22.1,0.0,24.0,72
2015-07-07,30.1,20.1,0.0,24.0,82
2015-07-07,31.9,21.3,0.0,17.4,74
2015-07-07,31.9,21.3,0.0,17.4,74
2015-07-07,34.1,19.9,0.0,14.1,94
2015-07-07,34.1,19.9,0.0,14.1,94
2015-07-07,33.1,22.4,0.0,24.0,71
2015-07-08,33.4,22.3,0.0,19.7,72
2015-07-08,31.5,23.0,0.0,13.3,89
2015-07-08,30.2,20.8,0.0,18.3,81
2015-07-08,27.5,22.5,0.0,24.6,82
2015-07-08,33.4,23.2,0.0,19.7,68
2015-07-08,33.3,20.8,0.0,13.2,53
2015-07-08,30.6,23.7,0.0,12.5,99
2015-07-09,33.3,20.4,0.0,8.0,77
2015-07-09,31.5,24.4,0.0,13.8,82
2015-07-09,33.6,23.3,0.0,15.8,63
2015-07-09,32.9,23.6,0.0,9.3,75
2015-07-09,34.1,18.6,0.0,8.1,83
2015-07-09,34.1,18.6,0.0,8.1,83
2015-07-09,34.2,21.3,0.0,12.8,77
2015-07-09,34.4,22.4,0.0,8.1,78
2015-07-09,31.9,19.7,0.7,7.3,67
2015-07-09,33.0,19.3,0.0,8.1,79
2015-07-09,32.9,19.2,0.0,8.1,79
2015-07-09,34.1,18.6,0.0,8.1,83
2015-07-09,33.9,18.5,0.0,8.1,83
2015-07-09,35.3,21.8,0.0,10.2,58
2015-07-09,35.3,21.8,0.0,10.2,58
2015-07-09,35.6,20.2,0.0,6.4,73
2015-07-10,31.2,24.0,1.6,17.4,72
2015-07-10,32.9,23.3,1.0,15.9,65
2015-07-10,32.1,22.2,0.1,15.9,78
2015-07-10,31.9,22.0,0.1,15.9,78
2015-07-10,33.7,22.6,0.0,13.0,92
2015-07-10,34.0,23.7,0.0,8.7,84
2015-07-10,33.5,23.0,0.0,14.2,81
2015-07-10,33.8,23.3,0.0,14.2,81
2015-07-10,31.3,21.6,0.3,15.9,91
2015-07-10,35.0,24.2,0.1,13.7,79
2015-07-10,29.8,19.7,0.0,9.8,83
2015-07-10,32.0,22.1,0.1,15.9,78
2015-07-10,32.2,22.1,1.0,15.9,66
2015-07-10,32.4,22.3,1.0,15.9,66
2015-07-10,34.0,23.8,1.7,14.2,64
2015-07-10,32.4,22.2,1.0,15.9,68
2015-07-10,32.9,23.2,1.0,15.9,65
2015-07-10,32.2,21.9,1.0,15.9,67
2015-07-10,32.8,22.6,1.6,17.4,66
2015-07-10,32.7,22.5,1.0,15.9,66
2015-07-10,32.7,22.5,1.0,15.9,66
2015-07-10,32.6,22.5,1.0,15.9,66
2015-07-10,32.6,22.5,1.0,15.9,66
2015-07-10,28.3,18.8,0.8,10.8,83
2015-07-11,28.6,22.3,0.6,14.3,91
2015-07-11,30.1,22.6,0.0,14.8,82
2015-07-11,30.1,22.7,0.0,14.8,82
2015-07-11,32.0,21.0,0.0,13.2,82
2015-07-11,28.7,21.3,0.2,12.2,95
2015-07-11,30.5,22.0,0.1,11.2,84
2015-07-11,28.6,22.3,0.6,14.3,91
2015-07-11,29.9,22.5,0.0,14.8,82
2015-07-12,29.7,20.3,0.0,14.9,87
2015-07-12,31.6,19.9,0.0,11.7,85
2015-07-12,32.4,20.5,0.0,12.0,81
2015-07-12,34.1,23.5,0.0,11.9,81
2015-07-12,29.9,18.9,0.0,12.8,95
2015-07-12,32.5,21.7,0.0,12.0,77
2015-07-12,32.0,20.7,0.0,12.0,86
2015-07-12,31.7,19.0,0.0,11.7,86
2015-07-12,32.5,19.2,0.0,18.7,73
2015-07-12,33.2,21.0,0.0,12.0,78
2015-07-12,32.3,21.0,0.0,12.0,82
2015-07-12,32.3,21.0,0.0,12.0,82
2015-07-12,32.3,21.0,0.0,12.0,82
2015-07-12,29.8,18.8,0.0,12.8,95
2015-07-12,31.4,19.1,0.0,14.2,88
2015-07-12,32.9,21.0,0.0,16.9,86
2015-07-12,26.6,22.4,0.0,23.9,76
2015-07-12,26.2,22.0,0.0,23.9,76
2015-07-12,26.3,22.1,0.0,23.9,76
2015-07-12,26.5,22.3,0.0,23.9,76
2015-07-13,33.5,21.8,0.0,11.5,67
2015-07-13,28.2,20.3,0.0,17.2,93
2015-07-13,26.8,22.7,0.0,13.0,74
2015-07-13,33.5,21.8,0.0,11.5,67
2015-07-13,33.5,21.8,0.0,11.5,67
2015-07-13,34.2,22.0,0.0,11.5,64
2015-07-13,33.5,21.8,0.0,11.5,67
2015-07-13,33.5,21.8,0.0,11.5,67
2015-07-13,34.2,22.0,0.0,11.5,64
2015-07-13,31.8,20.8,0.0,11.0,80
2015-07-13,27.9,22.1,0.0,20.7,77
2015-07-13,31.8,20.7,0.0,11.0,80
2015-07-13,32.5,19.6,0.0,11.7,76
2015-07-13,33.5,21.5,0.0,13.4,72
2015-07-13,31.4,21.5,0.0,11.9,73
2015-07-13,31.3,21.4,0.0,11.9,73
2015-07-13,31.3,21.3,0.0,11.9,73
2015-07-13,31.3,21.3,0.0,11.9,73
2015-07-13,31.3,21.3,0.0,11.9,73
2015-07-13,31.2,21.2,0.0,11.9,73
2015-07-13,34.2,22.2,0.0,11.5,63
2015-07-13,34.2,22.2,0.0,11.5,63
2015-07-13,31.3,21.4,0.0,11.9,73
2015-07-13,31.2,21.3,0.0,11.9,73
2015-07-13,31.4,21.4,0.0,11.9,73
2015-07-14,32.8,21.2,0.0,11.2,88
2015-07-14,34.1,21.6,0.0,13.7,65
2015-07-14,33.6,21.9,0.0,10.9,78
2015-07-14,33.9,20.8,0.0,10.0,80
2015-07-14,34.5,22.6,0.0,9.6,80
2015-07-14,27.2,17.6,0.0,3.7,75
2015-07-14,27.3,17.7,0.0,3.7,75
2015-07-14,34.4,21.9,0.0,13.7,65
2015-07-14,29.5,15.4,0.0,11.3,76
2015-07-14,29.5,15.5,0.0,11.3,76
2015-07-14,30.7,22.6,0.0,13.0,75
2015-07-14,27.4,17.8,0.0,3.7,75
2015-07-14,33.6,21.9,0.0,10.9,78
2015-07-14,33.2,21.0,0.0,11.7,68
2015-07-14,33.2,21.0,0.0,11.7,68
2015-07-14,33.6,21.4,0.0,11.7,68
2015-07-14,33.6,21.4,0.0,11.7,68
2015-07-14,33.2,21.0,0.0,13.0,68
2015-07-14,33.2,21.0,0.0,13.0,68
2015-07-14,33.4,21.2,0.0,11.7,68
2015-07-14,33.2,21.0,0.0,13.0,68
2015-07-14,33.3,20.7,0.0,11.7,68
2015-07-14,33.7,21.5,0.0,11.7,68
2015-07-14,33.5,21.3,0.0,11.7,68
2015-07-14,33.3,21.1,0.0,12.2,68
2015-07-14,34.1,22.2,0.0,11.7,72
2015-07-14,33.6,21.1,0.0,13.7,69
2015-07-15,26.0,18.3,0.0,8.0,70
2015-07-15,31.1,22.6,0.0,14.5,80
2015-07-15,32.5,24.0,0.0,18.3,77
2015-07-15,32.8,25.6,0.0,16.6,72
2015-07-15,30.2,21.5,0.0,12.6,91
2015-07-15,31.8,21.6,0.0,10.5,87
2015-07-16,31.9,19.2,0.0,13.6,62
2015-07-16,33.6,23.0,0.0,10.6,76
2015-07-16,33.6,23.0,0.0,10.6,76
2015-07-16,33.6,23.0,0.0,10.6,76
2015-07-16,33.6,22.9,0.0,10.6,76
2015-07-16,33.4,22.7,0.0,10.6,76
2015-07-16,33.4,22.7,0.0,10.6,76
2015-07-16,33.0,21.5,0.0,14.0,73
2015-07-16,33.6,21.2,0.0,14.6,69
2015-07-16,33.1,21.5,0.0,14.0,73
2015-07-16,31.7,20.1,0.0,15.8,88
2015-07-16,28.7,23.3,0.0,29.8,79
2015-07-16,31.7,21.2,0.0,19.5,75
2015-07-16,34.2,23.9,0.0,8.9,81
2015-07-16,34.1,23.8,0.0,8.9,81
2015-07-16,34.2,23.9,0.0,8.9,81
2015-07-16,31.9,21.4,0.0,19.5,75
2015-07-16,31.4,20.2,0.0,24.2,85
2015-07-16,31.3,19.4,0.0,21.9,79
2015-07-16,32.5,23.4,0.0,13.8,74
2015-07-16,33.6,22.0,0.0,14.6,73
2015-07-16,36.2,20.1,0.0,13.9,71
2015-07-16,33.5,22.0,0.0,13.8,77
2015-07-16,31.7,20.1,0.0,15.8,88
2015-07-16,31.8,21.3,0.0,19.5,75
2015-07-16,33.6,24.5,0.0,21.4,74
2015-07-17,31.9,21.2,0.0,15.0,72
2015-07-17,32.0,21.3,0.0,15.0,72
2015-07-17,30.3,22.3,0.0,19.7,79
2015-07-17,28.7,22.7,0.0,30.6,44
2015-07-17,30.0,23.9,0.0,30.6,44
2015-07-17,29.7,23.7,0.0,30.6,44
2015-07-17,29.5,23.5,0.0,30.6,44
2015-07-17,28.8,22.8,0.0,30.6,44
2015-07-17,30.4,24.4,0.0,30.6,44
2015-07-17,30.1,24.0,0.0,30.6,44
2015-07-17,29.8,21.1,0.0,20.0,89
2015-07-17,29.6,20.9,0.0,20.0,89
2015-07-17,30.0,21.3,0.0,20.0,89
2015-07-17,29.7,21.0,0.0,20.0,89
2015-07-17,30.8,22.4,0.0,21.3,62
2015-07-17,30.7,22.3,0.0,21.3,62
2015-07-17,31.1,22.7,0.0,26.6,62
2015-07-17,30.6,22.2,0.0,21.3,62
2015-07-17,30.5,22.1,0.0,21.3,62
2015-07-17,30.2,21.8,0.0,21.3,62
2015-07-17,29.6,21.2,0.0,21.3,62
2015-07-17,30.5,22.1,0.0,21.3,62
2015-07-17,29.3,20.9,0.0,21.3,62
2015-07-17,28.2,19.8,0.0,21.3,62
2015-07-17,31.1,22.8,0.0,26.6,62
2015-07-17,29.6,21.2,0.0,21.3,62
2015-07-17,28.2,19.8,0.0,21.3,62
2015-07-17,31.3,23.7,0.0,26.6,60
2015-07-17,30.5,22.1,0.0,21.3,62
2015-07-17,27.7,19.3,0.0,21.3,61
2015-07-17,30.3,21.9,0.0,21.3,62
2015-07-17,28.6,20.2,0.0,21.3,62
2015-07-17,28.3,19.9,0.0,21.3,62
2015-07-17,31.1,22.7,0.0,26.6,62
2015-07-17,30.5,22.1,0.0,21.3,62
2015-07-17,29.3,20.9,0.0,21.3,62
2015-07-17,27.8,19.4,0.0,21.3,61
2015-07-17,30.9,22.5,0.0,26.6,62
2015-07-17,28.3,19.9,0.0,21.3,62
2015-07-17,27.8,19.4,0.0,21.3,61
2015-07-17,30.2,21.8,0.0,21.3,62
2015-07-17,29.8,21.4,0.0,21.3,62
2015-07-17,29.2,20.8,0.0,21.3,62
2015-07-17,29.1,20.7,0.0,21.3,62
2015-07-17,29.4,23.4,0.0,30.6,44
2015-07-17,31.2,25.1,0.0,30.6,44
2015-07-17,29.8,23.8,0.0,30.6,44
2015-07-17,31.6,25.6,0.0,30.6,44
2015-07-17,32.5,26.5,0.0,30.6,45
2015-07-17,31.7,25.7,0.0,30.6,44
2015-07-17,32.9,26.8,0.0,30.6,45
2015-07-17,32.5,26.5,0.0,30.6,45
2015-07-17,31.9,25.9,0.0,30.6,45
2015-07-17,28.9,22.9,0.0,30.6,44
2015-07-17,32.8,26.7,0.0,30.6,45
2015-07-17,32.9,26.9,0.0,30.6,45
2015-07-17,28.9,22.9,0.0,30.6,44
2015-07-17,32.6,26.5,0.0,30.6,45
2015-07-17,32.7,26.7,0.0,30.6,45
2015-07-17,31.1,25.1,0.0,30.6,44
2015-07-17,30.3,24.3,0.0,30.6,44
2015-07-17,32.3,26.2,0.0,30.6,45
2015-07-17,29.8,26.1,0.0,30.6,66
2015-07-17,29.7,26.1,0.0,30.6,66
2015-07-17,32.3,26.2,0.0,30.6,45
2015-07-17,31.4,25.4,0.0,30.6,44
2015-07-17,31.7,25.6,0.0,30.6,44
2015-07-17,32.4,26.3,0.0,30.6,45
2015-07-17,29.9,26.2,0.0,30.6,66
2015-07-17,29.6,25.9,0.0,30.6,66
2015-07-17,30.0,26.4,0.0,30.6,66
2015-07-17,30.1,26.4,0.0,30.6,66
2015-07-17,28.2,24.6,0.0,30.6,65
2015-07-17,29.7,26.0,0.0,30.6,66
2015-07-17,29.1,25.4,0.0,30.6,66
2015-07-17,29.8,26.1,0.0,30.6,66
2015-07-17,30.0,26.3,0.0,30.6,66
2015-07-17,30.1,26.4,0.0,30.6,66
2015-07-17,32.1,21.4,0.0,14.1,72
2015-07-17,31.6,22.2,0.0,14.7,57
2015-07-17,31.5,22.1,0.0,13.0,57
2015-07-17,32.0,21.8,0.0,12.0,75
2015-07-17,31.6,22.2,0.0,15.0,57
2015-07-17,31.5,22.1,0.0,15.0,57
2015-07-17,31.6,22.2,0.0,15.0,57
2015-07-17,31.5,22.1,0.0,15.0,57
2015-07-17,31.6,22.2,0.0,15.0,57
2015-07-17,31.7,22.3,0.0,15.0,57
2015-07-17,31.6,22.2,0.0,15.0,57
2015-07-17,31.5,22.1,0.0,15.0,57
2015-07-17,31.7,22.3,0.0,15.0,57
2015-07-17,31.7,22.3,0.0,15.0,57
2015-07-17,31.8,22.4,0.0,15.0,57
2015-07-17,31.8,22.4,0.0,15.0,57
2015-07-17,31.9,22.5,0.0,15.0,57
2015-07-17,31.7,22.3,0.0,15.0,57
2015-07-17,32.0,22.6,0.0,15.0,57
2015-07-17,31.9,22.5,0.0,15.0,57
2015-07-17,31.9,22.5,0.0,15.0,57
2015-07-17,31.9,22.5,0.0,15.0,57
2015-07-17,31.9,22.5,0.0,15.0,57
2015-07-17,31.8,22.4,0.0,15.0,57
2015-07-17,32.0,22.6,0.0,15.0,57
2015-07-17,32.0,22.6,0.0,15.0,57
2015-07-17,31.8,22.4,0.0,15.0,57
2015-07-17,32.1,22.7,0.0,15.0,57
2015-07-17,32.1,22.7,0.0,15.0,57
2015-07-17,32.1,22.7,0.0,15.0,57
2015-07-17,32.0,22.6,0.0,15.0,57
2015-07-17,31.7,22.3,0.0,16.2,57
2015-07-17,32.0,21.8,0.0,12.0,75
2015-07-17,32.1,21.4,0.0,14.1,72
2015-07-17,32.1,24.3,0.0,14.4,82
2015-07-17,32.7,26.7,0.0,30.6,45
2015-07-17,32.2,21.5,0.0,12.0,72
2015-07-17,31.9,21.2,0.0,15.0,72
2015-07-17,32.1,21.4,0.0,15.0,72
2015-07-17,32.1,21.4,0.0,14.1,72
2015-07-17,32.0,21.3,0.0,15.0,72
2015-07-17,31.5,21.3,0.0,15.0,75
2015-07-17,31.6,21.5,0.0,14.1,75
2015-07-17,31.9,21.2,0.0,15.0,72
2015-07-17,31.5,21.4,0.0,15.0,75
2015-07-17,31.9,21.2,0.0,15.0,72
2015-07-17,31.5,21.4,0.0,15.0,75
2015-07-17,31.4,21.3,0.0,15.0,75
2015-07-17,31.8,21.1,0.0,15.0,72
2015-07-17,31.9,21.2,0.0,15.0,72
2015-07-17,31.8,22.4,0.0,15.0,57
2015-07-17,31.8,22.4,0.0,15.0,57
2015-07-17,31.5,22.1,0.0,15.0,57
2015-07-17,31.9,22.5,0.0,15.0,57
2015-07-17,26.8,23.7,0.0,38.5,78
2015-07-17,26.9,23.7,0.0,38.5,78
2015-07-17,26.9,23.8,0.0,38.5,78
2015-07-17,26.7,23.6,0.0,38.5,78
2015-07-17,26.3,23.2,0.0,38.5,78
2015-07-17,26.2,23.1,0.0,38.5,78
2015-07-17,30.2,22.1,0.0,19.7,79
2015-07-17,30.3,22.2,0.0,19.7,79
2015-07-17,30.0,21.9,0.0,19.7,79
2015-07-17,31.0,22.2,0.0,21.3,64
2015-07-17,31.1,22.3,0.0,21.3,64
2015-07-17,32.1,26.0,0.0,30.6,45
2015-07-17,30.9,24.8,0.0,30.6,44
2015-07-17,29.9,23.8,0.0,30.6,44
2015-07-17,32.8,26.7,0.0,30.6,45
2015-07-17,28.9,22.9,0.0,30.6,44
2015-07-17,29.7,23.6,0.0,30.6,44
2015-07-17,28.9,22.8,0.0,30.6,44
2015-07-17,29.5,23.4,0.0,30.6,44
2015-07-17,30.3,24.3,0.0,30.6,44
2015-07-17,28.9,22.8,0.0,30.6,44
2015-07-17,31.9,25.2,0.0,30.6,44
2015-07-17,30.2,26.5,0.0,30.6,66
2015-07-17,30.1,26.5,0.0,30.6,66
2015-07-17,30.2,26.5,0.0,30.6,66
2015-07-17,29.7,26.0,0.0,30.6,66
2015-07-17,28.9,25.2,0.0,30.6,66
2015-07-17,29.9,26.3,0.0,30.6,66
2015-07-17,29.8,26.2,0.0,30.6,66
2015-07-17,30.0,26.4,0.0,30.6,66
2015-07-17,30.0,26.4,0.0,30.6,66
2015-07-17,30.1,26.4,0.0,30.6,66
2015-07-18,33.1,21.6,0.0,12.6,63
2015-07-18,33.1,22.2,0.0,12.6,54
2015-07-18,26.0,22.5,0.0,39.8,69
2015-07-18,26.2,22.7,0.0,39.8,69
2015-07-18,26.6,23.1,0.0,39.8,69
2015-07-18,26.7,23.2,0.0,39.8,69
2015-07-18,26.6,23.1,0.0,39.8,69
2015-07-18,26.9,23.4,0.0,39.8,69
2015-07-18,32.7,21.2,0.0,15.1,63
2015-07-18,32.7,21.2,0.0,15.1,63
2015-07-18,32.3,21.9,0.0,15.1,64
2015-07-18,32.4,22.1,0.0,15.1,64
2015-07-18,32.8,21.3,0.0,15.1,63
2015-07-18,32.5,22.1,0.0,15.1,64
2015-07-18,32.9,21.4,0.0,15.1,63
2015-07-18,32.8,21.3,0.0,15.1,63
2015-07-18,32.8,21.3,0.0,15.1,63
2015-07-18,32.8,21.3,0.0,15.1,63
2015-07-18,32.5,22.2,0.0,15.1,64
2015-07-18,33.4,22.5,0.0,12.6,52
2015-07-18,33.0,21.5,0.0,12.2,63
2015-07-18,32.5,22.2,0.0,12.2,64
2015-07-18,32.4,22.0,0.0,15.1,64
2015-07-18,32.8,21.3,0.0,15.1,63
2015-07-18,32.9,21.4,0.0,15.1,63
2015-07-18,32.4,22.1,0.0,15.1,64
2015-07-18,32.4,22.0,0.0,15.1,64
2015-07-18,32.4,22.1,0.0,15.1,64
2015-07-18,33.0,21.5,0.0,12.2,63
2015-07-18,33.1,21.6,0.0,12.6,63
2015-07-18,32.9,21.4,0.0,15.1,63
2015-07-18,32.5,22.2,0.0,15.1,64
2015-07-18,33.2,22.5,0.0,15.2,53
2015-07-18,30.1,21.8,0.0,20.2,69
2015-07-18,32.8,23.4,0.0,26.2,61
2015-07-18,34.4,21.1,0.0,10.2,69
2015-07-18,34.5,21.1,0.0,10.2,69
2015-07-18,31.3,23.0,0.0,27.7,45
2015-07-18,32.5,23.5,0.0,27.7,44
2015-07-18,32.3,23.4,0.0,27.7,44
2015-07-18,31.3,23.0,0.0,27.7,45
2015-07-18,32.1,23.8,0.0,27.7,45
2015-07-18,31.0,22.7,0.0,27.7,45
2015-07-18,31.6,23.4,0.0,27.7,45
2015-07-18,31.4,23.2,0.0,27.7,45
2015-07-18,30.8,22.6,0.0,27.7,45
2015-07-18,32.4,23.4,0.0,27.7,44
2015-07-18,30.3,22.0,0.0,27.7,45
2015-07-18,30.5,22.3,0.0,27.7,45
2015-07-18,29.6,21.3,0.0,27.7,45
2015-07-18,29.6,21.3,0.0,27.7,45
2015-07-18,30.7,22.5,0.0,27.7,45
2015-07-18,29.8,21.5,0.0,27.7,45
2015-07-18,28.8,24.6,0.0,27.7,58
2015-07-18,30.0,25.8,0.0,27.7,58
2015-07-18,30.0,25.8,0.0,27.7,58
2015-07-18,30.1,25.9,0.0,27.7,58
2015-07-18,30.2,26.0,0.0,27.7,58
2015-07-18,30.0,25.8,0.0,27.7,58
2015-07-18,30.2,26.0,0.0,27.7,58
2015-07-18,30.1,25.9,0.0,27.7,58
2015-07-18,30.2,26.0,0.0,27.7,58
2015-07-18,29.4,25.2,0.0,27.7,58
2015-07-18,30.5,22.2,0.0,27.7,45
2015-07-18,30.4,22.2,0.0,27.7,45
2015-07-18,30.8,22.6,0.0,27.7,45
2015-07-18,31.4,23.1,0.0,27.7,45
2015-07-18,32.8,23.9,0.0,27.7,44
2015-07-18,32.7,23.7,0.0,27.7,44
2015-07-18,24.8,21.6,0.0,46.6,76
2015-07-18,24.6,21.4,0.0,46.6,76
2015-07-18,32.9,23.1,0.0,24.0,56
2015-07-18,31.1,22.6,0.0,15.1,67
2015-07-18,33.2,21.7,0.0,12.6,63
2015-07-18,33.2,21.7,0.0,12.6,63
2015-07-18,33.0,21.5,0.0,12.2,63
2015-07-18,33.1,21.6,0.0,12.6,63
2015-07-18,32.6,22.2,0.0,12.6,64
2015-07-18,32.2,20.7,0.0,15.1,63
2015-07-18,32.3,21.9,0.0,15.1,64
2015-07-18,26.0,22.5,0.0,39.8,69
2015-07-18,25.9,22.4,0.0,39.8,69
2015-07-18,25.8,22.3,0.0,39.8,69
2015-07-18,30.7,22.4,0.0,27.7,45
2015-07-18,31.4,23.2,0.0,27.7,45
2015-07-18,33.0,23.2,0.0,24.0,56
2015-07-18,33.1,23.3,0.0,24.0,56
2015-07-18,33.1,23.3,0.0,24.0,56
2015-07-18,32.9,23.9,0.0,27.7,44
2015-07-18,32.8,23.8,0.0,27.7,44
2015-07-18,33.3,25.0,0.0,27.7,46
2015-07-18,30.8,22.6,0.0,27.7,45
2015-07-18,31.6,23.4,0.0,27.7,45
2015-07-18,29.7,25.5,0.0,27.7,58
2015-07-18,29.7,25.5,0.0,27.7,58
2015-07-18,31.4,23.2,0.0,27.7,45
2015-07-18,29.3,25.1,0.0,27.7,58
2015-07-18,32.3,24.0,0.0,27.7,45
2015-07-18,32.4,24.2,0.0,27.7,45
2015-07-18,30.9,22.7,0.0,27.7,45
2015-07-18,32.8,24.6,0.0,27.7,45
2015-07-18,33.4,25.1,0.0,27.7,46
2015-07-19,28.6,22.9,0.0,30.5,71
2015-07-19,33.2,23.1,0.0,24.6,63
2015-07-19,30.7,22.3,0.0,25.3,66
2015-07-19,33.3,24.1,0.0,25.2,40
2015-07-19,29.8,26.3,0.0,18.8,71
2015-07-19,28.7,25.8,0.0,18.8,72
2015-07-19,29.2,26.3,0.0,18.8,72
2015-07-19,29.4,26.5,0.0,18.8,72
2015-07-19,28.5,25.6,0.0,18.8,72
2015-07-19,28.0,25.1,0.0,18.8,72
2015-07-19,33.1,23.9,0.0,25.2,40
2015-07-19,30.5,22.1,0.0,25.3,66
2015-07-19,28.5,25.6,0.0,18.8,72
2015-07-19,31.7,21.3,0.0,20.9,51
2015-07-19,31.3,20.9,0.0,21.2,51
2015-07-19,32.5,20.8,0.0,22.0,52
2015-07-19,31.9,21.5,0.0,23.4,51
2015-07-19,31.8,21.5,0.0,25.2,51
2015-07-19,31.9,21.5,0.0,25.2,51
2015-07-19,31.8,21.4,0.0,25.2,51
2015-07-19,32.4,20.8,0.0,22.0,52
2015-07-19,34.2,22.7,0.0,25.5,47
2015-07-19,33.6,22.6,0.0,15.5,55
2015-07-19,33.6,22.5,0.0,15.5,55
2015-07-19,33.5,22.6,0.0,15.5,57
2015-07-19,33.6,22.5,0.0,15.5,55
2015-07-19,35.0,22.2,0.0,14.8,76
2015-07-19,35.0,22.2,0.0,14.8,76
2015-07-19,35.0,22.2,0.0,14.8,76
2015-07-19,33.6,22.5,0.0,18.4,48
2015-07-19,33.3,22.2,0.0,18.4,52
2015-07-19,33.4,22.3,0.0,18.4,52
2015-07-19,33.3,22.3,0.0,18.4,52
2015-07-19,29.1,26.2,0.0,18.8,72
2015-07-19,34.1,25.7,0.0,15.3,65
2015-07-19,31.8,21.5,0.0,25.2,51
2015-07-19,33.9,21.6,0.0,15.5,60
2015-07-19,33.5,22.5,0.0,15.5,55
2015-07-19,33.6,22.5,0.0,15.5,55
2015-07-19,33.6,22.6,0.0,15.5,55
2015-07-19,33.5,22.4,0.0,15.5,55
2015-07-19,33.4,22.4,0.0,12.2,55
2015-07-19,33.5,22.5,0.0,15.5,55
2015-07-19,33.5,22.4,0.0,15.5,55
2015-07-19,33.5,22.4,0.0,15.5,55
2015-07-19,33.4,22.4,0.0,12.2,55
2015-07-19,33.5,22.4,0.0,15.5,55
2015-07-19,33.4,22.4,0.0,12.2,55
2015-07-19,33.4,22.4,0.0,12.2,55
2015-07-19,33.4,22.3,0.0,12.2,55
2015-07-19,33.5,22.4,0.0,15.5,55
2015-07-19,33.5,22.5,0.0,15.5,55
2015-07-19,33.6,22.5,0.0,15.5,55
2015-07-19,33.4,22.4,0.0,12.2,55
2015-07-19,33.5,22.4,0.0,15.5,55
2015-07-19,33.5,22.4,0.0,12.2,55
2015-07-19,33.4,22.4,0.0,12.2,55
2015-07-19,33.6,22.5,0.0,15.5,55
2015-07-19,33.4,22.3,0.0,12.2,55
2015-07-19,33.5,22.4,0.0,15.5,55
2015-07-19,33.5,22.5,0.0,15.5,55
2015-07-19,33.5,22.4,0.0,12.2,55
2015-07-19,33.5,22.4,0.0,15.5,55
2015-07-19,33.5,22.4,0.0,15.5,55
2015-07-19,33.4,22.4,0.0,12.2,55
2015-07-19,33.3,22.3,0.0,18.4,52
2015-07-19,34.2,25.7,0.0,15.3,65
2015-07-19,33.5,22.5,0.0,15.5,55
2015-07-19,33.7,22.6,0.0,15.5,55
2015-07-19,33.5,22.4,0.0,15.5,55
2015-07-19,33.8,20.5,0.0,15.5,71
2015-07-19,33.5,23.4,0.0,15.5,59
2015-07-19,33.6,22.7,0.0,15.5,57
2015-07-19,33.5,22.5,0.0,15.5,55
2015-07-19,33.6,22.6,0.0,15.5,55
2015-07-19,33.7,22.6,0.0,15.5,55
