time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,latitude,longitude
2015-08-28,24.2,13.8,33.4,0.0,,236.0,5.6,,,,39.46099,22.66476
2015-08-28,24.2,13.8,33.4,0.0,,,5.6,,,,39.45614,22.23312
2015-08-28,24.2,13.8,33.4,0.0,,,5.6,,,,39.53687,22.26951
2015-08-28,22.4,14.5,30.6,,,,0.3,,1021.6,,40.22691,21.87014
2015-08-28,24.3,18.0,32.0,0.0,,236.0,14.2,,,,39.36735,22.60955
2015-08-28,,,,,,,,,,,39.29264,22.35474
2015-08-28,,,,,,,,,,,39.26674,22.28142
2015-08-28,,,,,,,,,,,39.26749,22.28595
2015-08-28,27.8,23.0,33.0,0.0,,339.0,17.6,,1017.3,,37.96101,23.39823
2015-08-28,,,,,,,,,,,38.56559,23.29362
2015-08-28,24.3,18.0,32.0,,,236.0,14.2,,,,39.33299,22.56734
2015-08-28,27.8,23.0,33.0,0.0,,339.0,17.6,,1017.3,,38.12909,23.52255
2015-08-28,24.3,18.0,32.0,,,236.0,14.2,,,,39.33274,22.57123
2015-08-29,,,,,,,,,,,40.28325,23.44102
2015-08-29,27.4,20.0,35.4,0.0,,,6.5,,1017.4,,37.88422,20.6902
2015-08-29,23.3,13.2,31.0,0.0,,,4.8,,1017.0,,37.29527,21.89544
2015-08-29,25.9,18.0,32.0,,,334.0,12.1,,1017.8,,38.31106,23.64923
2015-08-29,24.6,17.0,32.0,,,242.0,13.1,,1019.9,,39.20367,22.39954
2015-08-29,24.6,17.0,32.0,,,242.0,13.1,,1019.9,,39.20899,22.40513
2015-08-29,24.6,17.0,32.0,,,242.0,13.1,,1019.9,,39.2076,22.39856
2015-08-29,24.6,17.0,32.0,,,242.0,13.1,,1019.9,,39.29849,22.57796
2015-08-29,24.6,17.0,32.0,,,242.0,13.1,,1019.9,,39.27135,22.44657
2015-08-29,24.6,17.0,32.0,,,242.0,13.1,,1019.9,,39.29183,22.44587
2015-08-29,24.6,17.0,32.0,0.0,,242.0,13.1,,1019.9,,39.34451,22.52246
2015-08-29,24.6,17.0,32.0,0.0,,242.0,13.1,,1019.9,,39.34755,22.52097
2015-08-29,,,,,,,,,,,39.2716,22.1013
2015-08-29,24.6,17.0,32.0,0.0,,242.0,13.1,,1019.9,,39.39911,22.59179
2015-08-29,24.6,17.0,32.0,0.0,,242.0,13.1,,1019.9,,39.39786,22.58573
2015-08-29,24.6,14.4,33.6,0.0,,,7.2,,1020.3,,39.34745,22.30296
2015-08-29,24.6,14.4,33.6,0.0,,,7.2,,1020.3,,39.35132,22.30162
2015-08-29,24.6,14.4,33.6,0.0,,,7.2,,1020.3,,39.57464,22.49211
2015-08-29,24.6,14.4,33.6,0.0,,,7.2,,1020.3,,39.59473,22.3513
2015-08-29,24.6,17.0,32.0,,,226.0,7.7,,1019.8,,40.89779,24.62195
2015-08-29,24.6,17.0,32.0,,,226.0,7.7,,1019.8,,40.89687,24.61688
2015-08-29,25.2,17.0,34.0,0.0,,184.0,9.9,,1020.2,,40.74796,22.69589
2015-08-29,,,,,,,,,,,40.76255,22.45897
2015-08-29,24.6,17.0,32.0,,,242.0,13.1,,1019.9,,39.20359,22.41392
2015-08-29,24.6,17.0,32.0,,,242.0,13.1,,1019.9,,39.20755,22.41311
2015-08-29,24.6,17.0,32.0,,,242.0,13.1,,1019.9,,39.2063,22.40702
2015-08-29,24.6,17.0,32.0,,,242.0,13.1,,1019.9,,39.20499,22.40064
2015-08-29,24.6,17.0,32.0,,,242.0,13.1,,1019.9,,39.20893,22.39967
2015-08-29,24.6,17.0,32.0,,,242.0,13.1,,1019.9,,39.20235,22.41294
2015-08-29,24.6,17.0,32.0,,,242.0,13.1,,1019.9,,39.20631,22.41206
2015-08-29,24.6,17.0,32.0,,,242.0,13.1,,1019.9,,39.20502,22.40597
2015-08-29,,,,,,,,,,,37.80943,22.90384
2015-08-29,24.6,17.0,32.0,0.0,,242.0,13.1,,1019.9,,39.45251,22.66044
2015-08-29,24.6,17.0,32.0,0.0,,242.0,13.1,,1019.9,,39.45237,22.66714
2015-08-29,24.6,17.0,32.0,0.0,,242.0,13.1,,1019.9,,39.44609,22.65384
2015-08-29,24.6,17.0,32.0,0.0,,242.0,13.1,,1019.9,,39.44595,22.6605
2015-08-29,24.6,17.0,32.0,0.0,,242.0,13.1,,1019.9,,39.45352,22.6645
2015-08-29,24.6,17.0,32.0,0.0,,242.0,13.1,,1019.9,,39.44714,22.65788
2015-08-29,24.6,17.0,32.0,0.0,,242.0,13.1,,1019.9,,39.44697,22.66452
2015-08-29,28.3,24.0,33.2,0.0,,334.0,20.5,,1017.8,,37.96379,23.39789
2015-08-29,28.3,24.0,33.2,0.0,,334.0,20.5,,1017.8,,37.96003,23.39761
2015-08-29,23.3,13.2,31.0,0.0,,,4.8,,1017.0,,37.2962,21.88965
2015-08-29,25.4,20.8,28.0,0.0,,306.0,18.6,,1015.8,,35.16051,24.96298
2015-08-30,,,,,,,,,,,40.28633,23.44373
2015-08-30,26.6,20.0,34.0,0.0,,267.0,11.0,,1019.4,,39.44789,22.65107
2015-08-30,26.6,20.0,34.0,0.0,,267.0,11.0,,1019.4,,39.44627,22.65758
2015-08-30,26.6,20.0,34.0,0.0,,267.0,11.0,,1019.4,,39.44464,22.66417
2015-08-30,26.6,20.0,34.0,0.0,,267.0,11.0,,1019.4,,39.44333,22.649
2015-08-30,26.6,20.0,34.0,,,267.0,11.0,,1019.4,,39.32509,22.63324
2015-08-30,26.6,20.0,34.0,,,267.0,11.0,,1019.4,,39.32051,22.63125
2015-08-30,27.1,20.0,32.0,,,327.0,13.2,,,,38.56304,23.29285
2015-08-30,29.1,23.0,34.0,,,,11.0,,,,38.28477,20.4706
2015-08-30,29.4,25.0,34.0,,,349.0,18.1,,1017.5,,38.1309,23.52615
2015-08-30,,,,,,,,,,,37.91752,23.07108
2015-08-30,,,,,,,,,,,35.02415,25.75253
2015-08-30,26.6,20.0,34.0,,,267.0,11.0,,1019.4,,39.27391,22.53286
2015-08-30,26.6,20.0,34.0,0.0,,267.0,11.0,,1019.4,,39.43532,22.66467
2015-08-30,26.6,20.0,34.0,0.0,,267.0,11.0,,1019.4,,39.44007,22.66267
2015-08-30,26.6,20.0,34.0,0.0,,267.0,11.0,,1019.4,,39.4398,22.64072
2015-08-30,26.6,20.0,34.0,0.0,,267.0,11.0,,1019.4,,39.43811,22.63402
2015-08-30,26.0,14.8,36.0,0.0,,267.0,6.5,,1020.3,,39.44453,22.63859
2015-08-30,,,,,,,,,,,39.35134,22.14417
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.48943,22.35487
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.49749,22.13241
2015-08-30,28.3,21.0,36.2,,,,5.5,,1018.0,,39.66843,20.22035
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.5543,22.29524
2015-08-30,27.5,24.0,32.0,,,331.0,14.0,,,,39.055,26.56224
2015-08-30,27.5,24.0,32.0,,,331.0,14.0,,,,39.05683,26.57081
2015-08-30,27.5,24.0,32.0,,,331.0,14.0,,,,39.05595,26.56669
2015-08-30,27.5,24.0,32.0,,,331.0,14.0,,,,39.06075,26.56912
2015-08-30,27.6,20.0,35.0,0.0,,,9.7,,,,37.77566,20.78795
2015-08-30,27.6,20.0,35.0,0.0,,,9.7,,,,37.77476,20.78462
2015-08-30,26.6,20.0,34.0,,,267.0,11.0,,1019.4,,39.26637,22.60773
2015-08-30,26.6,20.0,34.0,,,267.0,11.0,,1019.4,,39.26967,22.53587
2015-08-30,26.6,20.0,34.0,,,267.0,11.0,,1019.4,,39.27444,22.53372
2015-08-30,26.6,20.0,34.0,,,267.0,11.0,,1019.4,,39.27258,22.5262
2015-08-30,26.6,20.0,34.0,,,267.0,11.0,,1019.4,,39.26621,22.60667
2015-08-30,26.6,20.0,34.0,,,267.0,11.0,,1019.4,,39.26913,22.535
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.54308,22.29234
2015-08-30,28.3,21.0,36.2,,,,5.5,,1018.0,,39.66845,20.21926
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.5839,22.45584
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.54273,22.29187
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.58448,22.45484
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.49621,22.13246
2015-08-30,,,,,,,,,,,38.42371,21.12743
2015-08-30,30.7,25.0,33.6,,,349.0,18.1,,1017.5,,37.91126,23.89099
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.59194,22.44734
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.59774,22.42809
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.5892,22.1058
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.5921,22.45369
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.59076,22.10583
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.59483,22.42799
2015-08-30,26.0,14.8,36.0,0.0,,,6.5,,1020.3,,39.58931,22.45347
2015-08-30,26.6,20.0,34.0,0.0,,267.0,11.0,,1019.4,,39.43361,22.63643
2015-08-30,26.6,20.0,34.0,0.0,,267.0,11.0,,1019.4,,39.43398,22.65036
2015-08-30,26.6,20.0,34.0,0.0,,267.0,11.0,,1019.4,,39.43415,22.65723
2015-08-30,26.6,20.0,34.0,0.0,,267.0,11.0,,1019.4,,39.42762,22.65024
2015-08-30,26.6,20.0,34.0,0.0,,267.0,11.0,,1019.4,,39.38776,22.57492
2015-08-30,26.6,20.0,34.0,0.0,,267.0,11.0,,1019.4,,39.38555,22.57794
2015-08-30,26.6,20.0,34.0,,,267.0,11.0,,1019.4,,39.34866,22.61511
2015-08-30,26.6,20.0,34.0,,,267.0,11.0,,1019.4,,39.34237,22.6163
2015-08-30,27.5,24.0,32.0,,,331.0,14.0,,,,39.02832,26.5481
2015-08-30,27.5,24.0,32.0,,,331.0,14.0,,,,39.02138,26.55489
2015-08-30,27.5,24.0,32.0,,,331.0,14.0,,,,39.04161,26.56518
2015-08-30,27.5,24.0,32.0,,,331.0,14.0,,,,39.022,26.55168
2015-08-30,27.5,24.0,32.0,,,331.0,14.0,,,,39.0288,26.5535
2015-08-30,27.5,24.0,32.0,,,331.0,14.0,,,,39.03559,26.55529
2015-08-30,27.5,24.0,32.0,,,331.0,14.0,,,,39.04234,26.55983
2015-08-30,27.5,24.0,32.0,,,331.0,14.0,,,,39.02815,26.55706
2015-08-31,26.4,17.8,34.2,0.0,,,7.8,,,,39.47769,22.64556
2015-08-31,27.0,22.0,33.0,,,,,,,,39.02267,26.56015
2015-08-31,27.0,22.0,33.0,,,,,,,,39.02408,26.55424
2015-08-31,27.0,22.0,33.0,,,,,,,,39.02865,26.55551
2015-08-31,27.0,22.0,33.0,,,,,,,,39.04014,26.56877
2015-08-31,27.0,22.0,33.0,,,,,,,,39.03328,26.55661
2015-08-31,27.0,22.0,33.0,,,,,,,,39.04834,26.55475
2015-08-31,27.0,22.0,33.0,,,,,,,,39.03253,26.55696
2015-08-31,27.0,22.0,33.0,,,,,,,,39.03935,26.56913
2015-08-31,27.0,22.0,33.0,,,,,,,,39.04396,26.5703
2015-08-31,27.0,22.0,33.0,,,,,,,,39.04766,26.55507
2015-08-31,,,,,,,,,,,40.28448,23.44539
2015-08-31,26.6,20.0,32.0,,,,11.3,,,,39.35323,22.98504
2015-08-31,,,,,,,,,,,38.45563,21.19728
2015-08-31,,,,,,,,,,,38.5869,22.22205
2015-08-31,,,,,,,,,,,38.58592,22.22695
2015-08-31,27.1,22.0,32.0,,,323.0,12.1,,,,38.56649,23.29425
2015-08-31,27.1,22.0,32.0,,,323.0,12.1,,,,38.5648,23.29491
2015-08-31,29.9,24.8,35.0,0.0,,348.0,16.1,,,,37.95934,23.39894
2015-08-31,29.9,24.8,35.0,0.0,,348.0,16.1,,,,38.1279,23.52587
2015-08-31,,,,,,,,,,,38.58213,22.22628
2015-08-31,30.0,24.0,36.0,,,31.0,14.7,,,,38.26794,21.78254
2015-08-31,30.0,24.0,36.0,,,31.0,14.7,,,,38.26184,21.77512
2015-08-31,30.0,24.0,36.0,,,31.0,14.7,,,,38.2643,21.78311
2015-08-31,26.4,17.8,34.2,0.0,,,7.8,,,,39.44302,22.40375
2015-08-31,26.4,17.8,34.2,0.0,,,7.8,,,,39.44484,22.40977
2015-08-31,30.0,24.0,36.0,,,31.0,14.7,,,,38.2655,21.77478
2015-08-31,25.8,20.8,32.0,,,119.0,7.1,,,,41.21572,24.3527
2015-08-31,30.0,24.0,36.0,,,31.0,14.7,,,,38.26169,21.77668
2015-08-31,30.0,24.0,36.0,,,31.0,14.7,,,,38.26681,21.78209
2015-08-31,30.0,24.0,36.0,,,31.0,14.7,,,,38.26637,21.77658
2015-08-31,30.0,24.0,36.0,,,31.0,14.7,,,,38.26508,21.78191
2015-08-31,30.0,24.0,36.0,,,31.0,14.7,,,,38.26976,21.78188
2015-08-31,26.6,20.0,32.0,0.0,,,11.3,,,,39.35028,22.52777
2015-08-31,26.4,17.8,34.2,0.0,,,7.8,,,,39.4378,22.40728
2015-09-01,,,,,,,,,,,40.28406,23.44639
2015-09-01,,,,,,,,,,,37.97777,22.53248
2015-09-01,,,,,,,,,,,37.98105,22.53339
2015-09-01,25.4,21.0,31.0,,,19.0,12.2,,1013.2,,39.35445,22.98615
2015-09-01,26.0,19.0,33.0,,,,8.5,,,,38.56792,23.29383
2015-09-01,26.0,19.0,33.0,,,,8.5,,,,38.56461,23.29291
2015-09-01,29.4,25.0,36.0,0.0,,319.0,16.8,,1012.2,,38.12849,23.52645
2015-09-01,,,,,,,,,,,38.45531,21.19755
2015-09-01,,,,,,,,,,,37.98034,22.53776
2015-09-01,,,,,,,,,,,37.98176,22.52903
2015-09-01,,,,,,,,,,,37.97306,22.54033
2015-09-01,25.8,16.6,35.0,0.0,,19.0,6.7,,1013.8,,39.3782,22.48314
2015-09-01,25.4,21.0,31.0,0.0,,19.0,12.2,,1013.2,,39.35807,22.5469
2015-09-01,25.4,21.0,31.0,0.0,,19.0,12.2,,1013.2,,39.36187,22.54616
2015-09-01,25.8,16.6,35.0,0.0,,,6.7,,1013.8,,39.44706,22.31262
2015-09-01,24.4,17.5,32.0,,,,0.8,,1016.4,,40.28455,21.8189
2015-09-01,,,,,,,,,,,40.38984,20.92414
2015-09-02,25.8,20.9,30.3,0.0,,,5.3,,1011.8,,37.08842,21.62393
2015-09-02,,,,,,,,,,,40.2839,23.44363
2015-09-02,25.8,14.3,36.0,0.0,,,4.1,,1010.5,,39.54452,22.57191
2015-09-02,25.0,18.0,32.0,0.0,,168.0,10.4,,1010.2,,39.44737,22.69523
2015-09-02,25.0,18.0,32.0,,,168.0,10.4,,1010.2,,39.38648,22.80558
2015-09-02,25.3,17.0,34.0,,,,,,,,38.56587,23.29661
2015-09-02,,,,,,,,,,,38.45537,21.19593
2015-09-02,25.5,19.0,31.0,0.0,,,8.1,,1010.9,,38.13095,23.5238
2015-09-02,25.5,19.0,31.0,0.0,,,8.1,,1010.9,,38.12746,23.52305
2015-09-02,25.5,19.0,31.0,0.0,,,8.1,,1010.9,,37.9636,23.39955
2015-09-02,25.5,19.0,31.0,0.0,,,8.1,,1010.9,,37.96009,23.39882
2015-09-02,,,,,,,,,,,40.33759,21.30864
2015-09-02,25.0,18.0,32.0,0.0,,168.0,10.4,,1010.2,,39.4515,22.6907
2015-09-02,25.8,14.3,36.0,0.0,,,4.1,,1010.5,,39.59247,22.64018
2015-09-02,,,,,,,,,,,40.57428,23.38231
2015-09-02,,,,,,,,,,,40.33829,21.31314
2015-09-02,,,,,,,,,,,40.54303,22.21094
2015-09-02,25.3,17.0,34.0,,,,,,,,38.56593,23.29224
2015-09-02,,,,,,,,,,,40.28559,23.44268
2015-09-02,25.8,14.3,36.0,0.0,,,4.1,,1010.5,,39.52674,22.67936
2015-09-02,25.0,18.0,32.0,,,168.0,10.4,,1010.2,,39.38771,22.80726
2015-09-02,25.3,17.0,34.0,,,,,,,,38.56445,23.29175
2015-09-02,25.5,19.0,31.0,0.0,,,8.1,,1010.9,,38.13117,23.52386
2015-09-02,25.3,18.5,31.0,0.0,,,5.3,,1011.8,,37.2422,21.82861
2015-09-02,25.3,18.5,31.0,0.0,,,5.3,,1011.8,,37.24273,21.8218
2015-09-02,25.3,18.5,31.0,0.0,,,5.3,,1011.8,,37.24171,21.83501
2015-09-02,25.3,18.5,31.0,0.0,,,5.3,,1011.8,,37.2373,21.82956
2015-09-02,25.3,18.5,31.0,0.0,,,5.3,,1011.8,,37.23685,21.8354
2015-09-02,25.3,18.5,31.0,0.0,,,5.3,,1011.8,,37.23786,21.82209
2015-09-03,,,,,,,,,,,40.28225,23.44344
2015-09-03,27.0,20.6,33.2,0.0,,,5.9,,,,37.96018,23.40391
2015-09-03,27.0,20.0,35.0,0.0,,,4.5,,,,37.23972,21.84187
2015-09-03,27.0,20.0,35.0,0.0,,,4.5,,,,37.23674,21.82831
2015-09-03,27.0,20.0,35.0,0.0,,,4.5,,,,37.23827,21.82338
2015-09-03,27.0,20.0,35.0,0.0,,,4.5,,,,37.23444,21.83576
2015-09-03,27.0,20.0,35.0,0.0,,,4.5,,,,37.24262,21.83667
2015-09-03,27.0,20.0,35.0,0.0,,,4.5,,,,37.23745,21.83011
2015-09-03,27.0,20.0,35.0,0.0,,,4.5,,,,37.242,21.83447
2015-09-03,27.0,20.0,35.0,0.0,,,4.5,,,,37.23904,21.82486
2015-09-03,27.0,20.0,35.0,0.0,,,4.5,,,,37.23497,21.83828
2015-09-03,,,,,,,,,,,36.80361,22.42841
2015-09-03,26.8,20.0,35.0,,,,6.1,,,,38.31181,23.64758
2015-09-03,25.8,18.0,34.2,0.0,,176.0,9.6,,,,40.49474,22.60804
2015-09-03,,,,,,,,,,,39.39262,22.11623
2015-09-03,25.8,18.0,34.2,0.0,,176.0,9.6,,,,40.49826,22.6069
2015-09-03,27.2,18.0,36.0,0.0,,,5.0,,,,39.50156,22.46147
2015-09-03,26.8,20.0,35.0,,,,6.1,,,,38.31387,23.64429
2015-09-03,,,,,,,,,,,40.28728,23.44363
2015-09-03,27.0,20.6,33.2,0.0,,,5.9,,,,38.12811,23.52228
2015-09-03,26.8,20.0,35.0,,,,6.1,,,,38.56742,23.29486
2015-09-04,28.1,18.0,38.2,0.0,,,4.8,,,,39.53313,22.63733
2015-09-04,27.1,21.0,35.0,,,,8.7,,,,39.38804,22.80749
2015-09-04,,,,,,,,,,,40.28516,23.44476
2015-09-04,27.1,21.0,35.0,,,,8.7,,,,39.35321,22.98258
2015-09-04,27.8,20.0,37.0,,,,3.6,,,,38.56358,23.29255
2015-09-04,28.1,18.0,38.2,0.0,,,4.8,,,,39.49557,22.29932
2015-09-04,28.1,18.0,38.2,0.0,,,4.8,,,,39.58339,22.50387
2015-09-04,28.1,18.0,38.2,0.0,,,4.8,,,,39.49111,22.30118
2015-09-04,28.1,18.0,38.2,0.0,,,4.8,,,,39.47755,22.64802
2015-09-04,27.1,21.0,35.0,0.0,,,8.7,,,,39.37746,22.55333
2015-09-04,27.1,21.0,35.0,0.0,,,8.7,,,,39.3744,22.56094
2015-09-04,27.1,21.0,35.0,0.0,,,8.7,,,,39.37301,22.55502
2015-09-04,27.1,21.0,35.0,0.0,,,8.7,,,,39.37217,22.61297
2015-09-04,27.1,21.0,35.0,0.0,,,8.7,,,,39.36774,22.61472
2015-09-04,27.1,21.0,35.0,0.0,,,8.7,,,,39.3692,22.62089
2015-09-04,27.1,21.0,35.0,,,,8.7,,,,39.25785,22.51623
2015-09-04,27.8,20.0,37.0,,,,3.6,,,,38.28185,23.25499
2015-09-04,,,,,,,,,,,38.47332,23.14482
2015-09-04,27.1,21.0,35.0,,,,8.7,,,,39.202,22.77302
2015-09-04,,,,,,,,,,,38.96856,22.47804
2015-09-04,,,,,,,,,,,38.96846,22.47212
2015-09-04,,,,,,,,,,,38.59659,21.1751
2015-09-04,27.1,21.0,35.0,0.0,,,8.7,,,,39.37621,22.61167
2015-09-04,28.1,18.0,38.2,0.0,,,4.8,,,,39.4869,22.65106
2015-09-04,28.1,18.0,38.2,0.0,,,4.8,,,,39.50385,22.31549
2015-09-04,27.8,20.0,37.0,,,,3.6,,,,38.56436,23.29545
2015-09-04,,,,,,,,,,,35.13327,26.01667
2015-09-04,,,,,,,,,,,35.13303,26.02275
2015-09-04,,,,,,,,,,,35.12696,26.01607
2015-09-04,,,,,,,,,,,35.12671,26.02223
2015-09-05,,,,,,,,,,,40.2837,23.44371
2015-09-05,28.9,22.0,37.0,0.0,,,6.5,,,,38.13084,23.52493
2015-09-05,28.9,22.0,37.0,0.0,,,6.5,,,,37.96129,23.40102
2015-09-05,28.9,22.0,37.0,0.0,,,6.5,,,,37.96061,23.39934
2015-09-05,,,,,,,,,,,38.56783,23.29338
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.35508,22.98392
2015-09-05,28.1,18.0,40.4,0.0,,,3.2,,,,39.61032,22.47326
2015-09-05,,,,,,,,,,,38.5637,23.29174
2015-09-05,,,,,,,,,,,39.53754,21.74489
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.38552,22.80507
2015-09-05,,,,,,,,,,,35.12936,26.02622
2015-09-05,,,,,,,,,,,35.13037,26.02229
2015-09-05,,,,,,,,,,,35.11627,26.02921
2015-09-05,,,,,,,,,,,35.12485,26.03994
2015-09-05,,,,,,,,,,,35.12273,26.03178
2015-09-05,,,,,,,,,,,35.12155,26.02727
2015-09-05,,,,,,,,,,,35.12924,26.03461
2015-09-05,,,,,,,,,,,35.1282,26.03062
2015-09-05,,,,,,,,,,,35.1271,26.02639
2015-09-05,,,,,,,,,,,35.13238,26.02448
2015-09-05,,,,,,,,,,,35.10781,26.04482
2015-09-05,,,,,,,,,,,35.11342,26.0442
2015-09-05,,,,,,,,,,,35.11146,26.0365
2015-09-05,,,,,,,,,,,35.11243,26.04032
2015-09-05,,,,,,,,,,,35.11798,26.03946
2015-09-05,,,,,,,,,,,35.11697,26.03548
2015-09-05,,,,,,,,,,,35.11597,26.03155
2015-09-05,,,,,,,,,,,35.12345,26.03831
2015-09-05,,,,,,,,,,,35.12241,26.0342
2015-09-05,,,,,,,,,,,35.12132,26.02989
2015-09-05,,,,,,,,,,,35.12888,26.03697
2015-09-05,,,,,,,,,,,35.12681,26.02882
2015-09-05,,,,,,,,,,,35.12786,26.03297
2015-09-05,,,,,,,,,,,35.12568,26.02435
2015-09-05,,,,,,,,,,,35.10923,26.04654
2015-09-05,,,,,,,,,,,35.10819,26.04257
2015-09-05,,,,,,,,,,,35.10717,26.03866
2015-09-05,,,,,,,,,,,35.11382,26.04199
2015-09-05,,,,,,,,,,,35.11183,26.03435
2015-09-05,,,,,,,,,,,35.11282,26.03815
2015-09-05,,,,,,,,,,,35.11731,26.03317
2015-09-05,,,,,,,,,,,35.11834,26.03715
2015-09-05,,,,,,,,,,,35.13134,26.02045
2015-09-05,,,,,,,,,,,35.1068,26.04086
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.25272,22.64503
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.29457,22.5715
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.30006,22.56871
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.34234,22.5853
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.31189,22.47677
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.34227,22.58741
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.36019,22.62811
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.35864,22.6227
2015-09-05,27.4,21.0,34.0,0.0,,,8.9,,,,39.34433,22.52873
2015-09-05,27.4,21.0,34.0,0.0,,,8.9,,,,39.34277,22.52328
2015-09-05,27.4,21.0,34.0,0.0,,,8.9,,,,39.34584,22.53401
2015-09-05,27.4,21.0,34.0,0.0,,,8.9,,,,39.34845,22.52114
2015-09-05,,,,,,,,,,,39.07041,20.95763
2015-09-05,28.1,18.0,40.4,0.0,,,3.2,,,,39.51367,22.46111
2015-09-05,,,,,,,,,,,39.07315,20.95685
2015-09-05,,,,,,,,,,,40.27827,21.21912
2015-09-05,,,,,,,,,,,40.27673,21.21385
2015-09-05,,,,,,,,,,,40.27859,21.21595
2015-09-05,,,,,,,,,,,35.10192,26.03395
2015-09-05,,,,,,,,,,,35.1022,26.04078
2015-09-05,,,,,,,,,,,35.10888,26.05123
2015-09-05,,,,,,,,,,,35.10833,26.03806
2015-09-05,,,,,,,,,,,35.10861,26.04484
2015-09-05,,,,,,,,,,,35.10804,26.03107
2015-09-05,,,,,,,,,,,35.11503,26.04901
2015-09-05,,,,,,,,,,,35.11475,26.04227
2015-09-05,,,,,,,,,,,35.11446,26.0355
2015-09-05,,,,,,,,,,,35.12064,26.03409
2015-09-05,,,,,,,,,,,35.1204,26.02841
2015-09-05,,,,,,,,,,,35.12657,26.02673
2015-09-05,,,,,,,,,,,35.12709,26.03887
2015-09-05,27.4,21.0,34.0,0.0,,,8.9,,,,39.38051,22.62088
2015-09-05,,,,,,,,,,,40.28881,21.19297
2015-09-05,,,,,,,,,,,40.27476,21.21018
2015-09-05,,,,,,,,,,,40.27523,21.21791
2015-09-05,28.1,18.0,40.4,0.0,,,3.2,,,,39.3819,22.19764
2015-09-05,27.4,21.0,34.0,0.0,,,8.9,,,,39.37784,22.62139
2015-09-05,27.4,21.0,34.0,0.0,,,8.9,,,,39.37414,22.5489
2015-09-05,27.4,21.0,34.0,0.0,,,8.9,,,,39.37635,22.54817
2015-09-05,27.4,21.0,34.0,0.0,,,8.9,,,,39.36132,22.56711
2015-09-05,,,,,,,,,,,39.31916,21.9414
2015-09-05,27.4,21.0,34.0,0.0,,,8.9,,,,39.34813,22.52333
2015-09-05,27.4,21.0,34.0,0.0,,,8.9,,,,39.34858,22.53151
2015-09-05,27.4,21.0,34.0,0.0,,,8.9,,,,39.34258,22.5201
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.27988,22.55046
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.27429,22.54611
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.27449,22.54998
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.2747,22.55386
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.27695,22.54648
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.27719,22.55052
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.27742,22.55461
2015-09-05,27.4,21.0,34.0,,,,8.9,,,,39.272,22.55365
2015-09-05,,,,,,,,,,,39.07032,20.95398
2015-09-05,,,,,,,,,,,39.07077,20.96088
2015-09-05,,,,,,,,,,,39.0729,20.95471
2015-09-05,,,,,,,,,,,39.07339,20.96159
2015-09-05,,,,,,,,,,,39.06801,20.95522
2015-09-06,26.5,21.0,32.0,,,,8.6,,,,41.13443,24.9009
2015-09-06,,,,,,,,,,,40.28316,23.44259
2015-09-06,29.7,20.0,39.2,0.0,,,6.5,,,,39.5818,22.4906
2015-09-06,30.0,21.0,40.0,,,,9.9,,,,39.35432,22.98636
2015-09-06,29.7,20.0,39.2,0.0,,,6.5,,,,39.35035,22.28153
2015-09-06,,,,,,,,,,,38.56401,23.29561
2015-09-06,31.2,22.8,41.6,0.0,,,7.0,,,,38.1275,23.52441
2015-09-06,31.2,22.8,41.6,0.0,,,7.0,,,,38.13096,23.52541
